Frame#,Color,x,y,x_max,y_max
78,R,1153,158,1920,1080
79,Y,437,708,1920,1080
79,Y,1429,426,1920,1080
79,Y,1201,187,1920,1080
79,Y,707,146,1920,1080
79,Y,860,69,1920,1080
79,R,1403,979,1920,1080
79,R,1110,982,1920,1080
79,R,148,562,1920,1080
79,R,177,546,1920,1080
79,R,134,505,1920,1080
79,R,159,461,1920,1080
79,R,1323,372,1920,1080
79,R,145,355,1920,1080
79,R,1155,159,1920,1080
80,Y,437,707,1920,1080
80,Y,1429,426,1920,1080
80,Y,1200,192,1920,1080
80,Y,708,145,1920,1080
80,Y,861,68,1920,1080
80,R,1402,979,1920,1080
80,R,1110,982,1920,1080
80,R,147,561,1920,1080
80,R,177,546,1920,1080
80,R,139,507,1920,1080
80,R,159,460,1920,1080
80,R,1324,372,1920,1080
80,R,146,354,1920,1080
80,R,1157,159,1920,1080
81,Y,437,707,1920,1080
81,Y,1429,426,1920,1080
81,Y,1201,188,1920,1080
81,Y,707,146,1920,1080
81,Y,861,69,1920,1080
81,R,1402,979,1920,1080
81,R,1110,982,1920,1080
81,R,147,562,1920,1080
81,R,177,548,1920,1080
81,R,134,505,1920,1080
81,R,160,461,1920,1080
81,R,1323,372,1920,1080
81,R,146,354,1920,1080
81,R,1158,161,1920,1080
82,Y,437,707,1920,1080
82,Y,1428,426,1920,1080
82,Y,707,146,1920,1080
82,Y,861,69,1920,1080
82,R,1402,980,1920,1080
82,R,1109,983,1920,1080
82,R,178,546,1920,1080
82,R,135,504,1920,1080
82,R,160,461,1920,1080
82,R,1322,372,1920,1080
82,R,146,355,1920,1080
82,R,1159,161,1920,1080
83,Y,438,707,1920,1080
83,Y,1428,427,1920,1080
83,Y,708,147,1920,1080
83,Y,861,70,1920,1080
83,R,1399,981,1920,1080
83,R,1108,984,1920,1080
83,R,179,548,1920,1080
83,R,135,505,1920,1080
83,R,161,461,1920,1080
83,R,1322,372,1920,1080
83,R,147,354,1920,1080
83,R,1160,162,1920,1080
84,Y,439,706,1920,1080
84,Y,1429,427,1920,1080
84,Y,709,147,1920,1080
84,Y,862,70,1920,1080
84,R,1399,979,1920,1080
84,R,1109,983,1920,1080
84,R,181,545,1920,1080
84,R,137,504,1920,1080
84,R,163,462,1920,1080
84,R,1322,372,1920,1080
84,R,150,354,1920,1080
84,R,1162,163,1920,1080
85,Y,441,705,1920,1080
85,Y,1430,426,1920,1080
85,Y,1202,190,1920,1080
85,Y,710,147,1920,1080
85,Y,863,70,1920,1080
85,R,1400,980,1920,1080
85,R,1110,983,1920,1080
85,R,184,544,1920,1080
85,R,144,504,1920,1080
85,R,165,461,1920,1080
85,R,1322,371,1920,1080
85,R,151,354,1920,1080
85,R,1165,163,1920,1080
86,Y,442,704,1920,1080
86,Y,1431,425,1920,1080
86,Y,1203,191,1920,1080
86,Y,712,146,1920,1080
86,Y,864,70,1920,1080
86,R,1401,977,1920,1080
86,R,1112,982,1920,1080
86,R,184,542,1920,1080
86,R,139,503,1920,1080
86,R,167,461,1920,1080
86,R,1322,370,1920,1080
86,R,152,353,1920,1080
86,R,1166,163,1920,1080
87,Y,444,703,1920,1080
87,Y,1432,425,1920,1080
87,Y,713,146,1920,1080
87,Y,866,70,1920,1080
87,R,1404,976,1920,1080
87,R,1112,982,1920,1080
87,R,209,559,1920,1080
87,R,181,537,1920,1080
87,R,143,502,1920,1080
87,R,169,460,1920,1080
87,R,1323,370,1920,1080
87,R,154,353,1920,1080
87,R,1168,163,1920,1080
88,Y,446,703,1920,1080
88,Y,1433,424,1920,1080
88,Y,714,145,1920,1080
88,Y,866,70,1920,1080
88,R,1407,975,1920,1080
88,R,1113,982,1920,1080
88,R,212,560,1920,1080
88,R,183,537,1920,1080
88,R,144,501,1920,1080
88,R,171,459,1920,1080
88,R,1324,368,1920,1080
88,R,158,351,1920,1080
88,R,1170,162,1920,1080
89,Y,449,702,1920,1080
89,Y,1435,424,1920,1080
89,Y,1207,188,1920,1080
89,Y,716,145,1920,1080
89,Y,869,70,1920,1080
89,R,1115,982,1920,1080
89,R,1410,975,1920,1080
89,R,211,563,1920,1080
89,R,187,535,1920,1080
89,R,147,500,1920,1080
89,R,177,457,1920,1080
89,R,1326,367,1920,1080
89,R,158,351,1920,1080
89,R,1172,162,1920,1080
90,Y,452,701,1920,1080
90,Y,1437,423,1920,1080
90,Y,718,145,1920,1080
90,Y,870,68,1920,1080
90,R,1117,981,1920,1080
90,R,1413,971,1920,1080
90,R,188,537,1920,1080
90,R,178,458,1920,1080
90,R,1325,365,1920,1080
90,R,160,350,1920,1080
90,R,1173,161,1920,1080
91,Y,454,699,1920,1080
91,Y,1439,421,1920,1080
91,Y,721,144,1920,1080
91,Y,872,67,1920,1080
91,R,1119,981,1920,1080
91,R,1414,968,1920,1080
91,R,191,535,1920,1080
91,R,153,498,1920,1080
91,R,184,455,1920,1080
91,R,1327,362,1920,1080
91,R,165,350,1920,1080
91,R,1175,161,1920,1080
92,Y,457,698,1920,1080
92,Y,1441,421,1920,1080
92,Y,723,143,1920,1080
92,Y,875,67,1920,1080
92,R,1120,980,1920,1080
92,R,1417,964,1920,1080
92,R,193,534,1920,1080
92,R,156,498,1920,1080
92,R,184,456,1920,1080
92,R,1330,361,1920,1080
92,R,167,348,1920,1080
92,R,1177,158,1920,1080
93,Y,458,698,1920,1080
93,Y,1442,421,1920,1080
93,Y,724,143,1920,1080
93,Y,876,67,1920,1080
93,R,1122,981,1920,1080
93,R,1419,963,1920,1080
93,R,193,533,1920,1080
93,R,163,497,1920,1080
93,R,187,455,1920,1080
93,R,1331,361,1920,1080
93,R,168,348,1920,1080
93,R,1177,159,1920,1080
94,Y,459,698,1920,1080
94,Y,1442,420,1920,1080
94,Y,725,144,1920,1080
94,Y,875,66,1920,1080
94,R,1122,981,1920,1080
94,R,1422,961,1920,1080
94,R,195,534,1920,1080
94,R,159,496,1920,1080
94,R,187,455,1920,1080
94,R,1331,360,1920,1080
94,R,168,348,1920,1080
94,R,1177,159,1920,1080
95,Y,459,698,1920,1080
95,Y,1442,420,1920,1080
95,Y,725,144,1920,1080
95,Y,875,66,1920,1080
95,R,1123,982,1920,1080
95,R,1423,959,1920,1080
95,R,196,534,1920,1080
95,R,158,497,1920,1080
95,R,187,455,1920,1080
95,R,1331,360,1920,1080
95,R,169,348,1920,1080
95,R,1176,159,1920,1080
96,Y,460,698,1920,1080
96,Y,1442,420,1920,1080
96,Y,726,144,1920,1080
96,Y,875,66,1920,1080
96,R,1123,981,1920,1080
96,R,1426,956,1920,1080
96,R,196,532,1920,1080
96,R,160,497,1920,1080
96,R,187,455,1920,1080
96,R,1331,360,1920,1080
96,R,169,349,1920,1080
96,R,1175,158,1920,1080
97,Y,462,698,1920,1080
97,Y,1443,420,1920,1080
97,Y,727,145,1920,1080
97,Y,876,66,1920,1080
97,R,1123,983,1920,1080
97,R,1428,954,1920,1080
97,R,200,534,1920,1080
97,R,161,498,1920,1080
97,R,189,455,1920,1080
97,R,1333,359,1920,1080
97,R,171,350,1920,1080
97,R,1175,157,1920,1080
98,Y,464,698,1920,1080
98,Y,1444,420,1920,1080
98,Y,1215,183,1920,1080
98,Y,728,144,1920,1080
98,Y,877,66,1920,1080
98,R,1124,983,1920,1080
98,R,1430,951,1920,1080
98,R,202,533,1920,1080
98,R,163,497,1920,1080
98,R,191,455,1920,1080
98,R,1334,360,1920,1080
98,R,173,349,1920,1080
98,R,1174,157,1920,1080
99,Y,465,698,1920,1080
99,Y,1445,419,1920,1080
99,Y,1215,185,1920,1080
99,Y,730,145,1920,1080
99,Y,878,66,1920,1080
99,R,1125,983,1920,1080
99,R,1432,949,1920,1080
99,R,203,532,1920,1080
99,R,164,498,1920,1080
99,R,193,455,1920,1080
99,R,1334,359,1920,1080
99,R,174,349,1920,1080
99,R,1173,155,1920,1080
100,Y,465,698,1920,1080
100,Y,1445,420,1920,1080
100,Y,1216,185,1920,1080
100,Y,731,146,1920,1080
100,Y,878,67,1920,1080
100,R,1125,985,1920,1080
100,R,1432,948,1920,1080
100,R,204,532,1920,1080
100,R,166,498,1920,1080
100,R,194,455,1920,1080
100,R,1334,360,1920,1080
100,R,176,350,1920,1080
100,R,1173,156,1920,1080
101,Y,464,698,1920,1080
101,Y,1444,420,1920,1080
101,Y,1216,184,1920,1080
101,Y,731,146,1920,1080
101,Y,877,67,1920,1080
101,R,1124,986,1920,1080
101,R,1432,946,1920,1080
101,R,203,531,1920,1080
101,R,165,498,1920,1080
101,R,194,455,1920,1080
101,R,1334,360,1920,1080
101,R,175,350,1920,1080
101,R,1170,154,1920,1080
102,Y,463,697,1920,1080
102,Y,1442,419,1920,1080
102,Y,1212,189,1920,1080
102,Y,730,146,1920,1080
102,Y,876,67,1920,1080
102,R,1123,985,1920,1080
102,R,1430,944,1920,1080
102,R,202,532,1920,1080
102,R,165,498,1920,1080
102,R,193,455,1920,1080
102,R,1333,360,1920,1080
102,R,174,349,1920,1080
102,R,1167,152,1920,1080
103,Y,463,697,1920,1080
103,Y,1442,419,1920,1080
103,Y,1211,190,1920,1080
103,Y,730,145,1920,1080
103,Y,876,66,1920,1080
103,R,1123,984,1920,1080
103,R,1430,943,1920,1080
103,R,200,532,1920,1080
103,R,164,498,1920,1080
103,R,192,455,1920,1080
103,R,1333,360,1920,1080
103,R,174,349,1920,1080
103,R,1165,150,1920,1080
104,Y,464,697,1920,1080
104,Y,1442,419,1920,1080
104,Y,1216,180,1920,1080
104,Y,731,145,1920,1080
104,Y,876,66,1920,1080
104,R,1123,984,1920,1080
104,R,1430,941,1920,1080
104,R,202,530,1920,1080
104,R,165,498,1920,1080
104,R,193,454,1920,1080
104,R,1334,359,1920,1080
104,R,175,349,1920,1080
104,R,1165,149,1920,1080
105,Y,464,696,1920,1080
105,Y,1442,418,1920,1080
105,Y,1214,183,1920,1080
105,Y,732,144,1920,1080
105,Y,877,66,1920,1080
105,R,1123,984,1920,1080
105,R,1430,940,1920,1080
105,R,199,534,1920,1080
105,R,164,497,1920,1080
105,R,194,453,1920,1080
105,R,1334,358,1920,1080
105,R,176,347,1920,1080
105,R,1163,148,1920,1080
106,Y,464,695,1920,1080
106,Y,1442,418,1920,1080
106,Y,732,144,1920,1080
106,Y,877,65,1920,1080
106,R,1122,984,1920,1080
106,R,1429,939,1920,1080
106,R,201,532,1920,1080
106,R,165,496,1920,1080
106,R,194,453,1920,1080
106,R,1333,358,1920,1080
106,R,176,347,1920,1080
106,R,1161,146,1920,1080
107,Y,463,695,1920,1080
107,Y,1441,418,1920,1080
107,Y,732,144,1920,1080
107,Y,877,65,1920,1080
107,R,1121,983,1920,1080
107,R,1428,938,1920,1080
107,R,198,532,1920,1080
107,R,160,496,1920,1080
107,R,193,453,1920,1080
107,R,1334,358,1920,1080
107,R,177,346,1920,1080
107,R,1159,146,1920,1080
108,Y,462,694,1920,1080
108,Y,1440,417,1920,1080
108,Y,1199,220,1920,1080
108,Y,732,143,1920,1080
108,Y,877,64,1920,1080
108,R,1120,984,1920,1080
108,R,1427,938,1920,1080
108,R,196,532,1920,1080
108,R,163,495,1920,1080
108,R,193,451,1920,1080
108,R,1335,357,1920,1080
108,R,175,346,1920,1080
108,R,1157,145,1920,1080
109,Y,461,693,1920,1080
109,Y,1439,417,1920,1080
109,Y,1197,221,1920,1080
109,Y,1213,185,1920,1080
109,Y,731,142,1920,1080
109,Y,877,64,1920,1080
109,R,1118,983,1920,1080
109,R,1424,938,1920,1080
109,R,196,530,1920,1080
109,R,160,493,1920,1080
109,R,192,450,1920,1080
109,R,1333,357,1920,1080
109,R,175,345,1920,1080
109,R,1155,145,1920,1080
110,Y,460,693,1920,1080
110,Y,1438,418,1920,1080
110,Y,1198,217,1920,1080
110,Y,1213,182,1920,1080
110,Y,730,141,1920,1080
110,Y,876,63,1920,1080
110,R,1116,983,1920,1080
110,R,1423,939,1920,1080
110,R,193,530,1920,1080
110,R,158,493,1920,1080
110,R,190,449,1920,1080
110,R,1333,357,1920,1080
110,R,173,344,1920,1080
110,R,1152,145,1920,1080
111,Y,458,693,1920,1080
111,Y,1437,418,1920,1080
111,Y,1198,221,1920,1080
111,Y,1213,183,1920,1080
111,Y,730,141,1920,1080
111,Y,877,64,1920,1080
111,R,1115,985,1920,1080
111,R,1421,940,1920,1080
111,R,192,530,1920,1080
111,R,160,492,1920,1080
111,R,190,449,1920,1080
111,R,1332,357,1920,1080
111,R,174,344,1920,1080
111,R,1151,146,1920,1080
112,Y,458,693,1920,1080
112,Y,1438,419,1920,1080
112,Y,1214,184,1920,1080
112,Y,731,141,1920,1080
112,Y,877,64,1920,1080
112,R,1117,988,1920,1080
112,R,1421,942,1920,1080
112,R,193,529,1920,1080
112,R,162,492,1920,1080
112,R,190,449,1920,1080
112,R,1333,358,1920,1080
112,R,174,344,1920,1080
112,R,1150,147,1920,1080
113,Y,459,693,1920,1080
113,Y,1438,419,1920,1080
113,Y,1215,184,1920,1080
113,Y,732,141,1920,1080
113,Y,878,64,1920,1080
113,R,1117,988,1920,1080
113,R,1421,943,1920,1080
113,R,197,529,1920,1080
113,R,184,495,1920,1080
113,R,163,491,1920,1080
113,R,191,449,1920,1080
113,R,1333,358,1920,1080
113,R,176,344,1920,1080
113,R,1150,147,1920,1080
114,Y,459,692,1920,1080
114,Y,1439,419,1920,1080
114,Y,1216,184,1920,1080
114,Y,733,141,1920,1080
114,Y,879,64,1920,1080
114,R,1116,988,1920,1080
114,R,1421,943,1920,1080
114,R,200,531,1920,1080
114,R,165,490,1920,1080
114,R,192,448,1920,1080
114,R,1336,359,1920,1080
114,R,177,343,1920,1080
114,R,1151,147,1920,1080
115,Y,459,692,1920,1080
115,Y,1440,420,1920,1080
115,Y,1202,220,1920,1080
115,Y,734,140,1920,1080
115,Y,880,64,1920,1080
115,R,1117,989,1920,1080
115,R,1417,944,1920,1080
115,R,201,530,1920,1080
115,R,164,491,1920,1080
115,R,194,448,1920,1080
115,R,1336,359,1920,1080
115,R,177,342,1920,1080
115,R,1151,146,1920,1080
116,Y,458,692,1920,1080
116,Y,1440,420,1920,1080
116,Y,735,140,1920,1080
116,Y,881,64,1920,1080
116,R,1117,988,1920,1080
116,R,1415,946,1920,1080
116,R,202,529,1920,1080
116,R,162,490,1920,1080
116,R,195,447,1920,1080
116,R,1338,360,1920,1080
116,R,178,342,1920,1080
116,R,1151,146,1920,1080
117,Y,458,692,1920,1080
117,Y,1440,422,1920,1080
117,Y,1202,223,1920,1080
117,Y,736,141,1920,1080
117,Y,881,65,1920,1080
117,R,1117,989,1920,1080
117,R,1414,949,1920,1080
117,R,202,530,1920,1080
117,R,196,447,1920,1080
117,R,1337,361,1920,1080
117,R,180,341,1920,1080
117,R,1151,146,1920,1080
118,Y,458,692,1920,1080
118,Y,1440,423,1920,1080
118,Y,1203,224,1920,1080
118,Y,736,142,1920,1080
118,Y,882,66,1920,1080
118,R,1116,991,1920,1080
118,R,1411,952,1920,1080
118,R,202,530,1920,1080
118,R,165,488,1920,1080
118,R,196,448,1920,1080
118,R,1339,363,1920,1080
118,R,181,341,1920,1080
118,R,1151,148,1920,1080
119,Y,459,692,1920,1080
119,Y,1441,424,1920,1080
119,Y,1205,224,1920,1080
119,Y,1219,190,1920,1080
119,Y,737,142,1920,1080
119,Y,883,67,1920,1080
119,R,1116,990,1920,1080
119,R,1410,954,1920,1080
119,R,203,530,1920,1080
119,R,166,488,1920,1080
119,R,198,447,1920,1080
119,R,1339,364,1920,1080
119,R,181,342,1920,1080
119,R,1152,148,1920,1080
120,Y,458,693,1920,1080
120,Y,1441,424,1920,1080
120,Y,1207,218,1920,1080
120,Y,1221,189,1920,1080
120,Y,738,142,1920,1080
120,Y,883,67,1920,1080
120,R,1117,992,1920,1080
120,R,1409,957,1920,1080
120,R,206,526,1920,1080
120,R,173,489,1920,1080
120,R,198,448,1920,1080
120,R,1340,364,1920,1080
120,R,183,343,1920,1080
120,R,1153,148,1920,1080
121,Y,459,693,1920,1080
121,Y,1442,426,1920,1080
121,Y,1209,220,1920,1080
121,Y,1223,189,1920,1080
121,Y,740,143,1920,1080
121,Y,884,67,1920,1080
121,R,1117,994,1920,1080
121,R,1409,958,1920,1080
121,R,207,528,1920,1080
121,R,172,490,1920,1080
121,R,198,448,1920,1080
121,R,1342,364,1920,1080
121,R,185,343,1920,1080
121,R,1154,149,1920,1080
122,Y,460,693,1920,1080
122,Y,1442,426,1920,1080
122,Y,1208,225,1920,1080
122,Y,1223,191,1920,1080
122,Y,740,143,1920,1080
122,Y,885,68,1920,1080
122,R,1117,995,1920,1080
122,R,1408,959,1920,1080
122,R,208,527,1920,1080
122,R,174,489,1920,1080
122,R,200,448,1920,1080
122,R,1342,366,1920,1080
122,R,185,343,1920,1080
122,R,1155,149,1920,1080
123,Y,459,693,1920,1080
123,Y,1442,427,1920,1080
123,Y,1215,211,1920,1080
123,Y,741,143,1920,1080
123,Y,885,68,1920,1080
123,R,1116,996,1920,1080
123,R,1406,962,1920,1080
123,R,208,524,1920,1080
123,R,173,489,1920,1080
123,R,200,447,1920,1080
123,R,1343,367,1920,1080
123,R,186,342,1920,1080
123,R,1155,149,1920,1080
124,Y,459,693,1920,1080
124,Y,1442,428,1920,1080
124,Y,1218,206,1920,1080
124,Y,742,144,1920,1080
124,Y,885,69,1920,1080
124,R,1114,996,1920,1080
124,R,1404,963,1920,1080
124,R,206,524,1920,1080
124,R,177,490,1920,1080
124,R,202,447,1920,1080
124,R,1344,368,1920,1080
124,R,187,342,1920,1080
124,R,1156,150,1920,1080
125,Y,460,693,1920,1080
125,Y,1443,429,1920,1080
125,Y,1223,197,1920,1080
125,Y,743,144,1920,1080
125,Y,887,70,1920,1080
125,R,1113,994,1920,1080
125,R,1401,964,1920,1080
125,R,207,524,1920,1080
125,R,178,490,1920,1080
125,R,203,447,1920,1080
125,R,1345,368,1920,1080
125,R,187,342,1920,1080
125,R,1158,151,1920,1080
126,Y,460,693,1920,1080
126,Y,1443,430,1920,1080
126,Y,1225,194,1920,1080
126,Y,744,144,1920,1080
126,Y,887,70,1920,1080
126,R,1113,994,1920,1080
126,R,1401,966,1920,1080
126,R,207,526,1920,1080
126,R,178,489,1920,1080
126,R,203,447,1920,1080
126,R,1346,369,1920,1080
126,R,188,342,1920,1080
126,R,1159,152,1920,1080
127,Y,461,693,1920,1080
127,Y,1444,430,1920,1080
127,Y,1226,194,1920,1080
127,Y,744,145,1920,1080
127,Y,888,70,1920,1080
127,R,1114,997,1920,1080
127,R,1399,967,1920,1080
127,R,208,527,1920,1080
127,R,179,489,1920,1080
127,R,205,446,1920,1080
127,R,1347,370,1920,1080
127,R,189,342,1920,1080
127,R,1161,152,1920,1080
128,Y,461,693,1920,1080
128,Y,1444,431,1920,1080
128,Y,1227,195,1920,1080
128,Y,745,145,1920,1080
128,Y,889,71,1920,1080
128,R,1114,998,1920,1080
128,R,1398,969,1920,1080
128,R,207,527,1920,1080
128,R,179,489,1920,1080
128,R,206,446,1920,1080
128,R,1348,370,1920,1080
128,R,189,342,1920,1080
128,R,1164,152,1920,1080
129,Y,461,693,1920,1080
129,Y,1444,432,1920,1080
129,Y,1224,202,1920,1080
129,Y,745,145,1920,1080
129,Y,889,71,1920,1080
129,R,1113,996,1920,1080
129,R,1396,969,1920,1080
129,R,210,525,1920,1080
129,R,180,489,1920,1080
129,R,207,446,1920,1080
129,R,1348,371,1920,1080
129,R,189,343,1920,1080
129,R,1166,152,1920,1080
130,Y,462,693,1920,1080
130,Y,1444,432,1920,1080
130,Y,1211,233,1920,1080
130,Y,745,145,1920,1080
130,Y,889,71,1920,1080
130,R,1113,997,1920,1080
130,R,1396,969,1920,1080
130,R,210,525,1920,1080
130,R,180,488,1920,1080
130,R,207,446,1920,1080
130,R,1347,372,1920,1080
130,R,189,342,1920,1080
130,R,1168,152,1920,1080
131,Y,461,693,1920,1080
131,Y,1444,433,1920,1080
131,Y,1218,218,1920,1080
131,Y,745,145,1920,1080
131,Y,889,71,1920,1080
131,R,1113,1000,1920,1080
131,R,1395,971,1920,1080
131,R,210,526,1920,1080
131,R,176,488,1920,1080
131,R,207,446,1920,1080
131,R,1348,372,1920,1080
131,R,189,342,1920,1080
131,R,1170,152,1920,1080
132,Y,461,692,1920,1080
132,Y,1444,433,1920,1080
132,Y,1228,196,1920,1080
132,Y,745,145,1920,1080
132,Y,890,72,1920,1080
132,R,1113,999,1920,1080
132,R,1393,971,1920,1080
132,R,211,525,1920,1080
132,R,176,488,1920,1080
132,R,207,446,1920,1080
132,R,1349,373,1920,1080
132,R,190,343,1920,1080
132,R,1173,152,1920,1080
133,Y,462,692,1920,1080
133,Y,1445,433,1920,1080
133,Y,1228,196,1920,1080
133,Y,746,145,1920,1080
133,Y,890,71,1920,1080
133,R,1113,999,1920,1080
133,R,1395,973,1920,1080
133,R,213,525,1920,1080
133,R,177,488,1920,1080
133,R,207,445,1920,1080
133,R,1349,373,1920,1080
133,R,191,342,1920,1080
133,R,1176,152,1920,1080
134,Y,461,692,1920,1080
134,Y,1444,434,1920,1080
134,Y,1229,196,1920,1080
134,Y,746,146,1920,1080
134,Y,890,72,1920,1080
134,R,1112,998,1920,1080
134,R,1395,973,1920,1080
134,R,212,526,1920,1080
134,R,178,488,1920,1080
134,R,207,445,1920,1080
134,R,1349,373,1920,1080
134,R,191,342,1920,1080
134,R,1179,152,1920,1080
135,Y,461,692,1920,1080
135,Y,1444,434,1920,1080
135,Y,1229,196,1920,1080
135,Y,746,146,1920,1080
135,Y,890,71,1920,1080
135,R,1112,998,1920,1080
135,R,1394,974,1920,1080
135,R,211,527,1920,1080
135,R,178,487,1920,1080
135,R,207,445,1920,1080
135,R,1349,372,1920,1080
135,R,190,342,1920,1080
135,R,1181,151,1920,1080
136,Y,461,692,1920,1080
136,Y,1444,434,1920,1080
136,Y,1229,195,1920,1080
136,Y,746,146,1920,1080
136,Y,891,72,1920,1080
136,R,1111,999,1920,1080
136,R,1392,975,1920,1080
136,R,213,525,1920,1080
136,R,178,487,1920,1080
136,R,206,446,1920,1080
136,R,1348,373,1920,1080
136,R,190,342,1920,1080
136,R,1183,151,1920,1080
137,Y,460,692,1920,1080
137,Y,1443,434,1920,1080
137,Y,746,146,1920,1080
137,Y,891,72,1920,1080
137,R,1111,999,1920,1080
137,R,1392,974,1920,1080
137,R,244,541,1920,1080
137,R,209,524,1920,1080
137,R,177,487,1920,1080
137,R,205,446,1920,1080
137,R,1348,373,1920,1080
137,R,190,342,1920,1080
137,R,1185,151,1920,1080
138,Y,460,692,1920,1080
138,Y,1443,434,1920,1080
138,Y,745,146,1920,1080
138,Y,891,72,1920,1080
138,R,1111,998,1920,1080
138,R,1392,974,1920,1080
138,R,244,541,1920,1080
138,R,209,526,1920,1080
138,R,176,487,1920,1080
138,R,205,446,1920,1080
138,R,1348,373,1920,1080
138,R,190,342,1920,1080
138,R,1187,151,1920,1080
139,Y,461,691,1920,1080
139,Y,1444,434,1920,1080
139,Y,1229,195,1920,1080
139,Y,746,146,1920,1080
139,Y,891,72,1920,1080
139,R,1110,998,1920,1080
139,R,1393,974,1920,1080
139,R,209,529,1920,1080
139,R,176,487,1920,1080
139,R,206,445,1920,1080
139,R,1349,374,1920,1080
139,R,190,342,1920,1080
139,R,1189,152,1920,1080
140,Y,461,691,1920,1080
140,Y,1443,435,1920,1080
140,Y,745,146,1920,1080
140,Y,891,72,1920,1080
140,R,1110,998,1920,1080
140,R,1392,972,1920,1080
140,R,209,529,1920,1080
140,R,176,488,1920,1080
140,R,205,446,1920,1080
140,R,1349,374,1920,1080
140,R,190,343,1920,1080
140,R,1191,154,1920,1080
141,Y,461,691,1920,1080
141,Y,1444,435,1920,1080
141,Y,746,146,1920,1080
141,Y,891,72,1920,1080
141,R,1110,998,1920,1080
141,R,1392,972,1920,1080
141,R,232,581,1920,1080
141,R,212,532,1920,1080
141,R,175,489,1920,1080
141,R,205,446,1920,1080
141,R,1348,374,1920,1080
141,R,191,342,1920,1080
141,R,1194,154,1920,1080
142,Y,460,691,1920,1080
142,Y,1444,435,1920,1080
142,Y,745,146,1920,1080
142,Y,891,72,1920,1080
142,R,1110,999,1920,1080
142,R,1392,970,1920,1080
142,R,230,582,1920,1080
142,R,217,532,1920,1080
142,R,171,488,1920,1080
142,R,204,446,1920,1080
142,R,1349,374,1920,1080
142,R,190,342,1920,1080
142,R,1195,154,1920,1080
143,Y,461,690,1920,1080
143,Y,1444,435,1920,1080
143,Y,745,146,1920,1080
143,Y,891,72,1920,1080
143,R,1110,998,1920,1080
143,R,1391,970,1920,1080
143,R,216,531,1920,1080
143,R,169,489,1920,1080
143,R,203,446,1920,1080
143,R,1348,375,1920,1080
143,R,190,342,1920,1080
143,R,1197,154,1920,1080
144,Y,460,690,1920,1080
144,Y,1444,435,1920,1080
144,Y,745,146,1920,1080
144,Y,891,73,1920,1080
144,R,1109,1000,1920,1080
144,R,1392,971,1920,1080
144,R,213,530,1920,1080
144,R,169,489,1920,1080
144,R,205,444,1920,1080
144,R,1349,375,1920,1080
144,R,190,343,1920,1080
144,R,1199,154,1920,1080
145,Y,460,690,1920,1080
145,Y,1444,435,1920,1080
145,Y,746,146,1920,1080
145,Y,891,73,1920,1080
145,R,1109,999,1920,1080
145,R,1391,969,1920,1080
145,R,213,531,1920,1080
145,R,169,489,1920,1080
145,R,204,444,1920,1080
145,R,1348,375,1920,1080
145,R,190,342,1920,1080
145,R,1201,154,1920,1080
146,Y,460,690,1920,1080
146,Y,1444,435,1920,1080
146,Y,745,147,1920,1080
146,Y,891,72,1920,1080
146,R,1109,999,1920,1080
146,R,1390,970,1920,1080
146,R,216,529,1920,1080
146,R,169,489,1920,1080
146,R,204,444,1920,1080
146,R,1348,375,1920,1080
146,R,190,342,1920,1080
146,R,1202,154,1920,1080
147,Y,460,690,1920,1080
147,Y,1444,435,1920,1080
147,Y,746,146,1920,1080
147,Y,891,72,1920,1080
147,R,1109,999,1920,1080
147,R,1390,969,1920,1080
147,R,218,529,1920,1080
147,R,173,489,1920,1080
147,R,202,444,1920,1080
147,R,1349,375,1920,1080
147,R,189,342,1920,1080
147,R,1203,154,1920,1080
148,Y,460,690,1920,1080
148,Y,1443,435,1920,1080
148,Y,746,146,1920,1080
148,Y,890,72,1920,1080
148,R,1109,999,1920,1080
148,R,1391,967,1920,1080
148,R,223,537,1920,1080
148,R,172,490,1920,1080
148,R,202,444,1920,1080
148,R,1349,375,1920,1080
148,R,188,342,1920,1080
148,R,1205,154,1920,1080
149,Y,461,689,1920,1080
149,Y,1443,436,1920,1080
149,Y,745,146,1920,1080
149,Y,890,72,1920,1080
149,R,1108,998,1920,1080
149,R,1390,965,1920,1080
149,R,238,581,1920,1080
149,R,221,531,1920,1080
149,R,171,490,1920,1080
149,R,200,445,1920,1080
149,R,1348,376,1920,1080
149,R,188,342,1920,1080
149,R,1205,154,1920,1080
150,Y,460,689,1920,1080
150,Y,1443,435,1920,1080
150,Y,745,146,1920,1080
150,Y,890,72,1920,1080
150,R,1108,999,1920,1080
150,R,1391,968,1920,1080
150,R,238,574,1920,1080
150,R,216,526,1920,1080
150,R,167,488,1920,1080
150,R,197,446,1920,1080
150,R,1348,376,1920,1080
150,R,189,341,1920,1080
150,R,1207,154,1920,1080
151,Y,461,689,1920,1080
151,Y,1443,435,1920,1080
151,Y,745,146,1920,1080
151,Y,890,72,1920,1080
151,R,1107,999,1920,1080
151,R,1391,968,1920,1080
151,R,243,572,1920,1080
151,R,212,528,1920,1080
151,R,167,488,1920,1080
151,R,196,446,1920,1080
151,R,1348,376,1920,1080
151,R,189,341,1920,1080
151,R,1207,154,1920,1080
152,Y,461,689,1920,1080
152,Y,1443,436,1920,1080
152,Y,744,146,1920,1080
152,Y,890,72,1920,1080
